Height,Weight,Age,Gender
184,80,19,Female
187,96,30,Male
178,72,20,Female
167,103,39,Female
140,104,40,Female
180,102,29,Female
141,62,26,Male
191,101,34,Female
161,56,28,Female
168,68,18,Male
176,79,23,Male
176,75,36,Male
155,71,37,Female
144,89,18,Female
176,49,33,Female
142,97,20,Female
191,89,35,Female
177,94,29,Female
139,59,39,Male
188,49,40,Male
150,99,33,Male
181,54,22,Male
175,73,24,Female
171,68,33,Female
151,86,23,Male
167,60,29,Male
163,57,27,Female
189,49,19,Male
185,48,39,Female
147,83,26,Male
151,90,22,Female
161,85,40,Female
177,93,23,Male
159,58,35,Female
191,57,22,Female
173,77,28,Female
174,98,38,Male
183,53,39,Female
189,103,28,Male
185,87,21,Female
184,58,39,Male
178,75,37,Female
165,100,38,Female
172,91,21,Male
151,99,25,Female
157,55,40,Female
149,63,28,Female
153,51,27,Male
142,102,36,Female
162,50,37,Female
138,95,36,Male
146,59,22,Male
170,67,28,Female
137,101,26,Female
171,68,37,Female
178,82,40,Female
158,62,24,Male
166,74,23,Female
142,78,21,Female
151,75,39,Male
140,98,30,Male
181,69,19,Male
172,98,38,Male
161,96,25,Male
147,97,39,Female
152,89,38,Male
185,65,31,Female
154,53,30,Female
187,104,32,Male
159,95,23,Male
155,98,32,Female
163,60,26,Female
160,61,25,Female
186,82,34,Male
158,84,24,Female
166,90,21,Male
180,72,19,Male
180,90,18,Male
178,71,29,Female
184,83,40,Female
137,72,33,Female
187,77,21,Female
190,76,23,Female
138,88,31,Male
150,55,32,Male
161,87,28,Female
166,61,39,Female
160,66,26,Male
185,88,40,Female
146,90,39,Female
148,84,19,Male
144,64,36,Male
155,63,36,Male
166,93,36,Male
151,69,38,Female
183,91,30,Female
184,50,26,Male
137,74,22,Female
139,103,40,Female
188,59,31,Female
146,74,37,Female
173,103,23,Female
158,104,24,Male
159,82,31,Female
177,102,18,Female
157,49,34,Female
138,88,19,Female
157,60,40,Female
145,49,34,Female
160,99,21,Male
158,79,26,Female
169,60,20,Male
149,68,36,Male
142,71,33,Female
158,89,23,Male
191,93,31,Male
188,56,38,Male
171,80,30,Female
137,62,32,Male
151,65,30,Female
174,99,28,Female
168,48,24,Female
184,101,23,Female
171,94,22,Female
155,48,39,Male
142,50,21,Male
161,82,36,Female
178,72,23,Female
188,53,33,Male
145,80,31,Male
173,54,19,Female
168,101,26,Male
159,88,20,Male
152,57,33,Male
185,105,20,Female
184,98,32,Male
184,99,32,Male
175,55,28,Female
166,48,37,Male
186,77,35,Male
175,76,39,Male
177,104,21,Female
189,76,24,Female
154,92,19,Male
163,103,34,Female
184,61,20,Male
146,73,39,Male
158,53,35,Female
161,73,19,Female
144,74,32,Male
161,86,38,Male
157,61,38,Male
189,87,38,Female
143,65,36,Female
143,82,22,Male
144,90,26,Female
137,91,30,Female
178,86,22,Female
148,72,29,Male
156,92,34,Female
162,74,24,Female
191,92,19,Male
189,79,33,Male
141,68,24,Female
189,83,28,Female
156,60,20,Male
152,100,25,Female
146,71,24,Female
137,85,24,Male
175,68,24,Female
154,103,33,Male
169,49,21,Female
159,105,29,Female
138,69,30,Female
155,86,27,Female
190,97,19,Male
163,82,34,Female
165,85,36,Female
176,67,35,Female
183,74,35,Male
189,79,30,Male
189,79,38,Male
162,94,31,Male
180,59,22,Female
176,80,32,Male
188,85,19,Female
144,100,29,Female
175,61,18,Female
169,93,26,Male
152,104,37,Male
167,97,37,Male
142,55,24,Female
180,95,40,Female
164,52,33,Female
172,92,29,Male
181,60,36,Female
177,70,26,Male
191,99,27,Female
150,96,40,Female
168,53,21,Female
158,84,23,Male
162,84,35,Male
143,82,27,Female
180,49,20,Female
165,51,28,Female
178,93,35,Female
167,66,24,Female
154,85,34,Female
170,69,35,Female
147,63,18,Male
157,69,33,Female
169,54,24,Female
154,60,18,Male
175,100,39,Female
151,71,22,Male
164,80,20,Female
138,105,29,Female
141,58,18,Female
191,82,38,Male
163,48,21,Male
180,74,35,Male
138,102,27,Female
172,59,34,Female
170,85,25,Female
165,85,24,Female
176,72,27,Male
143,93,35,Male
139,53,40,Female
169,48,37,Female
174,96,28,Male
170,92,31,Male
143,97,36,Female
171,90,21,Male
182,90,31,Female
146,80,23,Female
166,71,39,Male
137,68,38,Female
189,99,20,Male
175,51,36,Male
150,75,29,Male
150,104,33,Male
187,73,21,Female
173,80,35,Female
178,99,37,Male
178,68,36,Female
145,50,37,Female
184,98,23,Female
144,70,23,Female
174,83,21,Female
191,67,26,Female
151,90,25,Male
182,96,20,Male
151,64,27,Male
157,50,19,Male
137,51,24,Female
168,49,21,Male
155,76,28,Female
142,51,30,Female
191,61,24,Male
191,101,27,Female
151,76,23,Female
171,96,23,Female
191,89,29,Male
144,74,27,Male
163,97,34,Male
145,48,27,Female
176,96,21,Female
188,68,38,Male
180,88,26,Female
171,65,21,Male
177,88,29,Female
176,80,40,Female
143,105,25,Female
175,84,29,Female
163,78,23,Female
156,59,39,Male
188,53,37,Male
171,92,19,Female
184,61,32,Male
172,100,20,Female
140,64,32,Female
169,71,35,Male
185,102,26,Male
166,81,32,Male
171,70,27,Female
178,70,20,Female
153,78,28,Female
143,85,30,Male
187,81,26,Male
150,92,20,Female
162,54,19,Male
142,52,26,Male
162,52,37,Male
170,71,20,Male
163,63,23,Female
139,85,24,Male
170,64,20,Male
152,80,38,Female
158,80,22,Male
146,63,28,Male
151,69,24,Female
167,65,32,Female
141,72,34,Female
158,81,29,Female
144,81,27,Female
186,65,37,Male
156,85,33,Female
153,93,39,Female
183,59,29,Female
165,98,18,Male
139,52,28,Female
177,81,34,Female
148,59,30,Male
156,55,27,Female
156,101,20,Male
165,67,32,Female
149,105,28,Male
166,62,37,Male
152,50,31,Female
191,79,30,Male
181,63,34,Female
164,101,26,Male
155,97,39,Female
155,84,23,Male
151,81,35,Male
145,52,34,Female
175,84,30,Male
176,61,18,Male
167,54,35,Female
191,78,30,Female
183,81,29,Male
159,55,40,Female
170,73,32,Female
175,92,24,Male
163,59,22,Male
147,102,37,Female
183,78,35,Female
156,80,19,Female
172,76,33,Female
191,81,35,Male
148,105,35,Female
144,64,29,Male
137,53,29,Male
141,57,23,Female
150,84,18,Female
137,57,38,Male
158,56,35,Male
146,61,31,Male
183,64,22,Female
186,100,24,Male
153,88,25,Male
165,91,26,Female
164,83,31,Male
168,75,39,Male
143,59,36,Female
155,65,21,Male
164,66,22,Male
189,97,37,Male
142,82,18,Female
171,54,19,Male
177,77,24,Female
187,55,40,Female
178,61,28,Female
165,55,25,Male
139,77,25,Female
184,65,20,Male
142,105,34,Female
138,57,33,Male
191,73,27,Male
151,59,22,Female
182,95,31,Male
145,62,20,Female
171,53,28,Male
155,69,33,Male
175,104,30,Female
191,70,35,Male
177,52,35,Male
186,95,18,Female
174,93,32,Male
174,83,26,Female
143,78,20,Female
157,49,29,Male
151,84,28,Male
170,74,20,Female
183,81,27,Male
170,60,32,Male
142,83,40,Male
175,88,40,Female
159,68,18,Male
167,59,19,Male
177,80,28,Male
171,73,35,Female
173,80,37,Female
162,75,21,Male
174,83,32,Male
142,53,37,Male
146,63,36,Male
188,105,26,Female
185,59,24,Male
170,95,19,Male
169,63,20,Female
190,94,37,Female
154,68,39,Male
161,99,26,Female
187,103,30,Male
145,85,32,Female
174,78,23,Male
161,55,24,Female
142,74,28,Female
173,89,20,Male
179,69,18,Female
150,79,30,Male
145,54,40,Female
173,75,26,Male
175,100,19,Female
163,105,36,Female
156,102,36,Female
170,78,29,Female
188,61,21,Male
145,57,29,Male
168,81,25,Male
167,69,24,Male
180,67,19,Male
163,90,32,Male
167,61,24,Female
158,55,33,Female
171,56,31,Male
180,85,19,Female
162,99,34,Male
158,68,34,Female
148,61,39,Male
166,97,18,Female
166,75,21,Female
161,71,27,Male
160,50,26,Male
150,56,21,Female
140,83,24,Male
156,49,28,Female
144,85,28,Female
191,100,18,Female
143,95,32,Male
146,50,36,Female
186,57,23,Female
165,81,37,Male
174,55,36,Female
181,56,30,Male
154,74,33,Female
141,97,37,Male
164,80,38,Female
145,70,26,Male
189,72,25,Female
186,99,30,Male
157,82,19,Male
138,91,32,Female
150,99,23,Male
176,81,24,Female
162,67,23,Male
175,98,40,Male
160,66,23,Female
161,102,27,Male
155,99,39,Female
143,87,36,Female
178,62,21,Male
185,104,18,Female
184,57,22,Female
182,97,29,Female
189,56,24,Male
178,59,38,Female
163,93,28,Female
179,90,31,Male
138,102,34,Male
159,105,24,Female
176,103,24,Female
179,74,28,Male
185,73,38,Male
153,54,26,Male
166,102,30,Male
160,98,35,Male
160,98,40,Female
144,63,26,Female
178,103,27,Female
188,70,36,Female
147,75,32,Male
159,100,27,Female
137,77,29,Female
167,76,30,Female
183,63,21,Male
191,77,24,Female
182,97,36,Female
137,102,35,Male
143,96,30,Male
155,91,38,Female
174,81,35,Female
181,65,35,Female
174,53,32,Female
141,99,21,Female
179,57,37,Female
141,96,36,Female
175,48,19,Male
140,72,25,Male
189,101,24,Female
142,77,34,Female
182,56,36,Male
148,88,24,Male
190,78,23,Male
190,85,27,Female
191,73,34,Female
182,85,38,Male
145,85,30,Male
169,95,31,Male
167,96,26,Female
148,77,36,Male
177,98,38,Male
150,104,30,Female
137,57,31,Male
142,76,24,Female
165,58,22,Male
156,87,30,Male
168,92,30,Male
160,49,33,Male
141,55,40,Female
140,84,19,Male
187,94,36,Male
178,67,25,Female
162,103,26,Male
182,61,26,Male
190,59,32,Male
190,61,21,Male
140,93,29,Male
151,79,20,Male
140,73,34,Female
146,88,18,Female
146,87,18,Male
167,83,31,Female
142,51,23,Male
184,103,38,Male
180,82,27,Male
180,81,36,Male
162,87,31,Male
150,53,25,Female
178,85,27,Male
141,79,35,Male
146,82,38,Female
173,63,24,Male
177,49,35,Female
159,55,19,Female
186,104,27,Male
146,93,38,Male
182,50,37,Female
153,72,26,Male
187,67,27,Female
182,58,36,Male
181,52,18,Female
178,103,37,Female
168,49,39,Male
161,85,38,Male
142,102,21,Female
160,56,35,Female
182,77,22,Male
177,60,18,Female
164,88,34,Female
140,93,40,Female
166,96,37,Male
184,58,24,Male
174,67,21,Male
150,104,38,Male
180,73,33,Male
173,94,31,Male
172,90,23,Female
155,54,26,Female
165,83,28,Female
163,49,24,Female
168,103,32,Female
177,56,23,Male
167,83,39,Female
159,53,22,Female
140,79,35,Male
142,55,32,Female
184,80,29,Male
189,72,19,Female
189,101,33,Female
143,66,28,Male
168,104,38,Male
144,74,35,Female
177,80,20,Male
143,66,25,Female
158,73,32,Female
150,97,19,Female
157,83,28,Female
188,77,23,Female
140,59,39,Female
162,55,18,Male
181,67,35,Female
153,68,39,Female
162,80,23,Male
138,101,22,Female
139,87,28,Female
160,55,26,Male
184,95,25,Male
154,96,37,Male
141,60,34,Male
144,75,21,Male
163,91,19,Female
176,80,28,Female
147,78,23,Female
148,76,24,Female
183,66,20,Female
168,104,31,Female
147,78,33,Male
163,64,40,Female
151,81,37,Male
160,87,29,Male
184,84,19,Male
148,73,23,Male
172,61,27,Male
155,89,37,Female
170,99,36,Male
191,60,26,Male
150,100,22,Male
153,76,30,Female
153,57,37,Male
155,82,38,Male
146,94,34,Male
184,89,37,Male
158,70,28,Male
151,59,33,Female
188,68,40,Female
149,72,36,Male
154,70,27,Female
169,72,40,Female
172,68,23,Male
179,88,33,Female
167,82,23,Male
141,102,32,Male
161,61,28,Male
139,89,27,Male
143,72,22,Female
191,91,28,Male
150,71,24,Female
169,63,23,Female
190,96,23,Female
139,81,32,Female
189,59,23,Male
156,79,24,Male
188,96,26,Female
175,96,35,Female
172,94,27,Female
188,86,33,Female
178,91,34,Male
164,104,24,Male
165,103,18,Male
145,58,40,Male
162,50,20,Male
171,96,31,Female
187,90,36,Male
189,85,25,Female
158,62,28,Male
150,65,28,Male
182,74,22,Male
191,97,32,Male
169,92,30,Male
184,72,27,Male
149,61,18,Male
152,66,21,Female
152,94,32,Male
165,57,20,Female
178,74,39,Female
160,68,20,Female
160,99,36,Male
156,91,33,Female
138,64,40,Female
156,91,37,Male
170,66,19,Female
152,74,36,Female
163,64,19,Male
170,90,23,Male
141,54,26,Male
178,94,20,Female
166,89,22,Female
144,71,33,Male
191,105,38,Male
167,100,37,Female
177,49,26,Male
155,68,27,Male
176,63,38,Female
166,61,37,Male
174,49,19,Female
145,97,23,Female
164,98,34,Male
165,78,22,Female
191,82,24,Female
153,52,36,Female
151,80,27,Male
139,94,24,Female
152,49,32,Female
179,87,21,Female
154,80,33,Male
146,85,30,Male
186,83,20,Female
138,104,24,Male
151,74,33,Female
138,82,24,Female
161,100,40,Female
157,92,19,Female
153,70,30,Female
163,90,27,Female
187,49,24,Male
151,104,32,Female
161,96,24,Male
157,100,22,Female
175,65,22,Male
172,67,19,Male
190,56,27,Female
174,51,39,Male
152,54,35,Female
159,100,34,Male
185,59,18,Female
166,74,29,Male
175,77,34,Male
144,95,21,Female
179,50,33,Male
150,91,39,Male
185,101,31,Male
143,65,27,Male
153,75,38,Female
191,81,20,Male
160,104,32,Female
179,55,23,Female
141,68,35,Male
190,57,35,Male
141,89,39,Male
162,58,21,Male
163,77,29,Female
152,68,21,Male
152,83,28,Female
177,83,30,Female
158,70,32,Female
145,104,24,Male
143,99,38,Female
180,73,27,Male
138,70,36,Female
177,76,35,Male
143,50,36,Female
153,52,24,Female
185,83,30,Male
179,83,22,Female
191,71,31,Male
152,84,25,Female
185,86,30,Female
164,53,26,Male
186,84,39,Female
167,75,38,Female
176,66,21,Female
177,63,26,Male
137,91,29,Female
185,77,40,Female
189,63,30,Male
143,50,32,Female
141,74,28,Male
177,101,18,Female
181,86,36,Female
182,61,29,Male
144,67,20,Male
163,50,19,Male
189,99,36,Female
161,87,18,Female
174,97,23,Male
184,105,35,Female
167,86,34,Female
142,58,30,Male
156,75,27,Male
179,75,34,Male
188,76,19,Male
148,81,26,Female
170,64,34,Male
140,100,36,Female
144,81,31,Female
184,91,35,Male
142,67,29,Male
179,55,24,Female
150,102,33,Male
140,79,37,Female
169,77,26,Male
143,60,27,Female
185,50,24,Male
173,49,38,Female
190,76,27,Male
180,75,22,Female
152,58,36,Male
173,64,38,Female
143,59,24,Male
140,56,23,Male
138,48,40,Male
188,53,24,Female
186,81,31,Female
149,98,21,Female
154,96,25,Female
169,83,38,Male
139,76,21,Male
164,73,19,Female
184,62,18,Female
162,72,32,Female
144,70,34,Male
187,101,24,Female
146,100,40,Male
180,72,30,Male
151,52,23,Male
139,94,31,Male
180,98,38,Female
153,105,23,Female
185,72,28,Female
178,61,40,Male
139,104,28,Male
179,72,31,Male
162,103,18,Female
189,104,26,Male
168,90,27,Female
160,82,22,Male
182,105,22,Male
147,79,26,Male
168,83,25,Female
142,94,40,Female
178,83,19,Male
190,76,25,Male
148,64,36,Male
137,85,39,Female
148,80,25,Female
190,55,27,Male
153,59,37,Male
168,92,24,Female
157,57,26,Female
145,65,38,Female
178,48,33,Male
145,101,32,Female
161,102,33,Female
139,98,22,Male
180,92,28,Male
146,66,40,Male
183,72,34,Male
151,57,34,Male
143,100,22,Male
152,81,31,Male
148,50,40,Male
144,76,26,Female
178,77,37,Male
177,64,37,Male
138,102,34,Female
191,66,18,Male
144,98,30,Male
189,78,35,Female
141,63,33,Male
151,92,39,Female
188,96,40,Male
160,98,32,Male
189,52,19,Female
162,78,39,Male
174,99,26,Male
157,100,19,Female
181,67,39,Male
190,55,28,Female
186,105,20,Male
154,63,40,Male
148,92,20,Male
175,84,22,Female
144,53,27,Male
154,49,19,Male
174,86,35,Female
189,72,39,Female
191,101,39,Female
190,48,35,Female
146,75,39,Female
171,84,35,Female
173,64,24,Female
159,73,26,Male
179,80,32,Female
138,96,36,Male
145,103,32,Male
141,52,32,Female
189,102,27,Male
181,104,37,Female
147,87,21,Female
187,89,21,Male
172,51,34,Female
187,84,26,Male
182,81,36,Male
171,65,36,Female
188,71,38,Male
160,63,23,Female
179,78,30,Female
169,89,20,Male
174,52,36,Female
146,89,18,Male
185,60,26,Female
183,84,24,Female
186,71,27,Male
163,102,22,Male
144,56,40,Female
137,91,20,Female
160,104,22,Female
152,98,21,Male
175,51,18,Male
151,77,27,Female
179,88,22,Male
162,94,32,Female
167,99,35,Female
157,88,39,Female
181,101,32,Male
173,72,22,Female
171,50,32,Female
179,72,37,Male
150,58,31,Female
191,73,21,Male
137,77,28,Male
173,74,23,Male
160,101,39,Female
159,89,29,Female
154,66,39,Female
168,81,23,Male
180,53,37,Male
140,73,23,Male
172,103,37,Male
161,59,27,Female
180,70,23,Female
159,64,19,Female
155,65,38,Male
186,103,28,Male
176,65,22,Male
138,104,29,Female
170,58,18,Male
170,86,30,Female
159,52,20,Female
176,89,26,Female
159,53,19,Male
144,63,34,Female
169,71,21,Male
148,85,30,Female
142,89,29,Female
182,95,31,Male
186,92,31,Female
142,80,20,Male
153,82,34,Female
149,100,28,Male
167,89,30,Male
167,72,38,Male
172,61,20,Male
188,90,39,Male
167,100,30,Male
178,55,34,Female
187,58,40,Female
151,97,27,Male
173,74,29,Male
168,104,33,Male
145,83,28,Female
164,53,25,Male
186,88,33,Female
182,81,22,Male
156,53,25,Female
145,48,23,Male
157,91,35,Male
162,82,36,Female
181,105,40,Female
141,103,27,Female
177,76,32,Male
181,99,38,Female
152,48,21,Female
148,63,30,Female
177,87,35,Male
187,100,32,Female
188,84,21,Female
180,86,29,Female
145,103,33,Male
170,76,31,Male
138,89,35,Female
162,73,23,Male
147,63,26,Male
179,92,28,Female
187,85,38,Female
162,86,37,Male
158,96,26,Female
140,51,23,Male
139,83,32,Female
151,62,22,Female
138,93,39,Male
140,65,19,Female
191,66,28,Male
165,50,28,Male
189,87,21,Male
173,80,18,Male
163,93,29,Female
162,62,37,Female
157,67,30,Female
167,78,38,Male
177,71,33,Female
165,77,21,Male
162,93,21,Female
161,102,36,Male
158,70,22,Male
160,87,19,Female
191,84,38,Male
141,84,34,Male
171,82,19,Female
184,102,31,Female
160,102,28,Male
183,98,27,Female
190,75,31,Male
146,104,27,Female
147,69,20,Female
178,67,32,Male
138,79,31,Male
167,48,20,Female
177,53,38,Female
174,88,36,Male
138,61,36,Male
162,66,30,Male
159,69,26,Male
145,74,37,Male
179,58,33,Female
181,81,20,Male
184,60,38,Male
174,56,33,Female
164,95,28,Female
152,78,25,Male
166,58,26,Female
184,88,35,Female
153,52,37,Male
190,70,28,Female
172,87,22,Female
176,68,18,Female
171,56,30,Female
168,91,37,Male
188,68,37,Male
174,65,38,Female
179,89,28,Female
167,50,21,Female
159,50,19,Female
183,95,22,Male
180,69,18,Male
149,91,35,Male
152,60,22,Male
138,78,37,Female
148,61,19,Male
185,60,21,Female
183,100,26,Female
162,82,38,Female
191,93,31,Male
168,69,28,Male
139,74,29,Male
177,105,24,Female
163,105,22,Female
160,77,20,Male
174,87,39,Female
170,78,34,Female
153,89,21,Female
147,74,25,Female
177,76,19,Male
169,69,28,Female
161,59,37,Male
142,95,35,Male
145,54,40,Male
184,80,32,Male
185,56,33,Female
189,78,23,Female
169,98,34,Male
143,99,18,Female
141,101,31,Male
156,50,20,Female
148,82,33,Female
154,104,33,Male
156,52,39,Male
141,60,19,Male
187,96,27,Male
176,55,24,Male
181,95,27,Male
165,80,22,Male
167,71,36,Female
168,53,38,Female
160,70,19,Female
174,105,40,Male
181,103,32,Male
148,67,20,Male
144,102,37,Female
170,65,25,Female
184,52,20,Female
188,102,21,Male
163,58,38,Female
179,59,28,Female
191,64,19,Female
182,86,25,Female
171,56,25,Female
153,88,40,Female
142,62,25,Male
156,81,34,Female
185,65,26,Female
151,56,35,Female
187,54,23,Female
164,57,39,Female
138,88,30,Male
160,103,23,Male
153,59,39,Female
179,98,33,Male
145,78,36,Male
161,92,27,Female
177,89,34,Male
146,78,22,Female
144,71,28,Male
179,74,23,Male
140,57,31,Male
184,74,18,Female
189,99,28,Male
170,55,18,Female
182,74,30,Male
152,66,21,Male
157,53,40,Male
154,92,29,Female
144,80,20,Male
177,97,23,Female
161,85,38,Female
161,75,29,Female
168,84,20,Female
180,101,29,Female
154,82,29,Female
148,70,32,Male
151,75,38,Female
170,69,38,Female
180,102,30,Female
169,57,37,Female
166,90,36,Male
156,91,27,Male
173,91,30,Female
183,98,33,Male
150,100,30,Female
161,102,31,Male
161,51,23,Male
178,92,18,Male
183,92,39,Female
145,89,38,Male
171,65,39,Female
189,92,33,Male
149,49,35,Female
150,93,26,Female
142,70,40,Female
177,79,23,Female
174,75,24,Male
151,63,36,Male
182,80,24,Male
181,68,30,Female
169,52,26,Female
149,78,30,Male
145,94,29,Female
164,81,39,Female
166,76,30,Female
169,60,30,Female
141,51,34,Male
142,66,32,Male
169,48,32,Female
185,60,30,Male
156,85,31,Female
137,102,23,Male
185,86,40,Male
183,89,18,Female
156,89,30,Male
149,97,28,Female
164,83,32,Female
150,51,34,Male
148,93,26,Female
176,77,33,Female
146,91,20,Female
155,73,20,Male
184,86,36,Male
170,70,28,Female
180,58,25,Female
176,71,40,Female
150,101,38,Male
157,87,20,Male
157,63,21,Female
168,89,30,Male
162,71,30,Female
145,91,37,Female
159,53,38,Male
180,100,38,Female
137,81,33,Male
164,80,36,Male
169,70,19,Male
158,92,27,Male
175,57,40,Female
188,85,38,Male
174,104,25,Male
151,93,18,Male
167,80,31,Female
191,76,39,Female
160,94,19,Male
147,74,24,Male
158,86,40,Female
183,67,36,Male
180,57,30,Male
181,88,37,Female
139,94,21,Female
147,85,28,Female
191,77,29,Female
173,83,35,Female
156,54,33,Female
180,76,38,Female
152,65,31,Male
175,66,23,Male
139,71,30,Female
165,77,39,Male
174,59,34,Female
160,96,20,Male
166,74,30,Female
166,89,37,Male
187,79,28,Female
186,75,22,Female
148,96,21,Male
150,104,38,Male
148,63,21,Female
157,78,25,Male
154,57,23,Male
164,85,36,Male
160,53,32,Male
147,48,19,Female
149,100,21,Female
163,103,24,Female
169,81,29,Female
170,100,31,Male
143,69,24,Female
159,73,31,Male
137,96,18,Female
175,50,24,Male
162,100,40,Male
165,76,34,Male
167,63,21,Female
159,66,37,Female
175,49,35,Male
165,50,30,Male
153,58,28,Female
164,82,23,Male
182,76,38,Male
